hour,minute,weekday,foreground,activity,screen_active,call_active,music_active,ring_mode,location,class
16,23,5,0,1,0,0,0,1,2,3
16,23,5,0,1,0,0,0,1,2,3
16,23,5,0,1,0,0,0,1,2,3
16,23,5,0,1,0,0,0,1,2,3
16,24,5,0,1,0,0,0,1,2,3
16,24,5,0,1,0,0,0,1,2,3
16,24,5,0,1,0,0,0,1,2,3
16,24,5,0,1,0,0,0,1,2,3
16,24,5,0,1,0,0,0,1,2,3
16,24,5,0,1,0,0,0,1,2,3
16,25,5,0,1,0,0,0,1,2,3
16,25,5,0,1,0,0,0,1,2,3
16,25,5,0,1,0,0,0,1,2,3
16,25,5,0,1,0,0,0,1,2,3
16,25,5,0,1,0,0,0,1,2,3
16,25,5,0,1,0,0,0,1,2,3
16,26,5,0,1,0,0,0,1,2,3
16,26,5,0,1,0,0,0,1,2,3
16,26,5,0,1,0,0,0,1,2,3
16,26,5,0,2,0,0,0,1,2,3
16,26,5,0,2,0,0,0,1,2,3
16,26,5,0,2,0,0,0,1,2,3
16,27,5,0,1,0,0,0,1,2,3
16,27,5,0,1,0,0,0,1,2,3
16,27,5,0,1,0,0,0,1,2,3
16,27,5,0,1,0,0,0,1,2,3
16,27,5,0,1,0,0,0,1,2,3
16,27,5,0,1,0,0,0,1,2,3
16,28,5,0,1,0,0,0,1,2,3
16,28,5,0,1,0,0,0,1,2,3
16,28,5,0,1,0,0,0,1,2,3
16,28,5,0,1,0,0,0,1,2,3
16,28,5,0,1,0,0,0,1,2,3
16,28,5,0,1,0,0,0,1,2,3
16,29,5,0,1,0,0,0,1,2,3
16,29,5,0,1,0,0,0,1,2,3
16,29,5,0,1,0,0,0,1,2,3
16,29,5,0,1,0,0,0,1,2,3
16,29,5,0,1,0,0,0,1,2,3
16,29,5,0,1,0,0,0,1,2,3
16,30,5,0,1,0,0,0,1,2,3
16,30,5,0,1,0,0,0,1,2,3
16,30,5,0,1,0,0,0,1,2,3
16,30,5,0,1,0,0,0,1,2,3
16,30,5,0,1,0,0,0,1,2,3
16,30,5,0,1,0,0,0,1,2,3
16,31,5,0,1,0,0,0,1,2,3
16,31,5,0,1,0,0,0,1,2,3
16,31,5,0,1,0,0,0,1,2,3
16,31,5,0,1,0,0,0,1,2,3
16,31,5,0,1,0,0,0,1,2,3
16,31,5,0,1,0,0,0,1,2,3
16,32,5,0,1,0,0,0,1,2,3
16,32,5,0,1,0,0,0,1,2,3
16,32,5,0,1,0,0,0,1,2,3
16,32,5,0,1,0,0,0,1,2,3
16,32,5,0,1,0,0,0,1,2,3
16,32,5,0,1,0,0,0,1,2,3
16,33,5,0,1,0,0,0,1,2,3
16,33,5,0,1,0,0,0,1,2,3
16,33,5,0,1,0,0,0,1,2,3
16,33,5,0,2,0,0,0,1,2,3
16,33,5,0,2,0,0,0,1,2,3
16,33,5,0,2,0,0,0,1,2,3
16,34,5,0,2,0,0,0,1,2,3
16,34,5,0,2,0,0,0,1,2,3
16,34,5,0,2,0,0,0,1,2,3
16,34,5,0,1,0,0,0,1,2,3
16,34,5,0,1,0,0,0,1,2,3
16,34,5,0,1,0,0,0,1,2,3
16,35,5,0,1,0,0,0,1,2,3
16,35,5,0,1,0,0,0,1,2,3
16,35,5,0,1,0,0,0,1,2,3
16,35,5,0,1,0,0,0,1,2,3
16,35,5,0,1,0,0,0,1,2,3
16,35,5,0,1,0,0,0,1,2,3
16,36,5,0,1,0,0,0,1,2,3
16,36,5,0,1,0,0,0,1,2,3
16,36,5,0,1,0,0,0,1,2,3
16,36,5,0,2,0,0,0,1,2,3
16,36,5,0,2,0,0,0,1,2,3
16,36,5,0,2,0,0,0,1,2,3
16,37,5,0,1,0,0,0,1,2,3
16,37,5,0,1,0,0,0,1,2,3
16,37,5,0,1,0,0,0,1,2,3
16,37,5,0,1,0,0,0,1,2,3
16,37,5,0,1,0,0,0,1,2,3
16,37,5,0,1,0,0,0,1,2,3
16,38,5,0,1,0,0,0,1,2,3
16,38,5,0,1,0,0,0,1,2,3
16,38,5,0,1,0,0,0,1,2,3
16,38,5,0,2,0,0,0,1,2,3
16,38,5,0,2,0,0,0,1,2,3
16,38,5,0,2,0,0,0,1,2,3
16,39,5,0,1,0,0,0,1,2,3
16,39,5,0,1,0,0,0,1,2,3
16,39,5,0,1,0,0,0,1,2,3
16,39,5,0,1,0,0,0,1,2,3
16,39,5,0,1,0,0,0,1,2,3
16,39,5,0,1,0,0,0,1,2,3
16,40,5,0,1,0,0,0,1,2,3
16,40,5,0,1,0,0,0,1,2,3
16,40,5,0,1,0,0,0,1,2,3
16,40,5,0,1,0,0,0,1,2,3
16,40,5,0,1,0,0,0,1,2,3
16,40,5,0,1,0,0,0,1,2,3
16,41,5,0,1,0,0,0,1,2,3
16,41,5,0,1,0,0,0,1,2,3
16,41,5,0,1,0,0,0,1,2,3
16,41,5,0,2,0,0,0,1,2,3
16,41,5,0,2,0,0,0,1,2,3
16,41,5,0,2,0,0,0,1,2,3
16,42,5,0,2,0,0,0,1,2,3
16,42,5,0,2,0,0,0,1,2,3
16,42,5,0,2,0,0,0,1,2,3
16,42,5,0,2,0,0,0,1,2,3
16,42,5,0,2,0,0,0,1,2,3
16,42,5,0,2,0,0,0,1,2,3
16,43,5,0,1,0,0,0,1,2,3
16,43,5,0,1,0,0,0,1,2,3
16,43,5,0,1,0,0,0,1,2,3
16,43,5,0,1,0,0,0,1,2,3
16,43,5,0,1,0,0,0,1,2,3
16,43,5,0,1,0,0,0,1,2,3
16,44,5,0,2,0,0,0,1,2,3
16,44,5,0,2,0,0,0,1,2,3
16,44,5,0,2,0,0,0,1,2,3
16,44,5,0,1,0,0,0,1,2,3
16,44,5,0,1,0,0,0,1,2,3
16,44,5,0,1,0,0,0,1,2,3
16,45,5,0,1,0,0,0,1,2,3
16,45,5,0,1,0,0,0,1,2,3
16,45,5,0,1,0,0,0,1,2,3
16,45,5,0,1,0,0,0,1,2,3
16,45,5,0,1,0,0,0,1,2,3
16,45,5,0,1,0,0,0,1,2,3
16,46,5,0,2,0,0,0,1,2,3
16,46,5,0,2,0,0,0,1,2,3
16,46,5,0,2,0,0,0,1,2,3
16,46,5,0,2,0,0,0,1,2,3
16,46,5,0,2,0,0,0,1,2,3
16,46,5,0,2,0,0,0,1,2,3
16,47,5,0,1,0,0,0,1,2,3
16,47,5,0,1,0,0,0,1,2,3
16,47,5,0,1,0,0,0,1,2,3
16,47,5,0,1,0,0,0,1,2,3
16,47,5,0,1,0,0,0,1,2,3
16,47,5,0,1,0,0,0,1,2,3
16,48,5,0,1,0,0,0,1,2,3
16,48,5,0,1,0,0,0,1,2,3
16,48,5,0,1,0,0,0,1,2,3
16,48,5,0,1,0,0,0,1,2,3
16,48,5,0,1,0,0,0,1,2,3
16,48,5,0,1,0,0,0,1,2,3
16,49,5,0,2,0,0,0,1,2,3
16,49,5,0,2,0,0,0,1,2,3
16,49,5,0,2,0,0,0,1,2,3
16,49,5,0,1,0,0,0,1,2,3
16,49,5,0,1,0,0,0,1,2,3
16,49,5,0,1,0,0,0,1,2,3
16,50,5,0,1,0,0,0,1,2,3
16,50,5,0,1,0,0,0,1,2,3
16,50,5,0,1,0,0,0,1,2,3
16,50,5,0,1,0,0,0,1,2,3
16,50,5,0,1,0,0,0,1,2,3
16,50,5,0,1,0,0,0,1,2,3
16,51,5,0,1,0,0,0,1,2,3
16,51,5,0,1,0,0,0,1,2,3
16,51,5,0,1,0,0,0,1,2,3
16,51,5,0,1,0,0,0,1,2,3
16,51,5,0,1,0,0,0,1,2,3
16,51,5,0,1,0,0,0,1,2,3
16,52,5,0,1,0,0,0,1,2,3
16,52,5,0,1,0,0,0,1,2,3
16,52,5,0,1,0,0,0,1,2,3
16,52,5,0,1,0,0,0,1,2,3
16,52,5,0,1,0,0,0,1,2,3
16,52,5,0,1,0,0,0,1,2,3
16,53,5,0,1,0,0,0,1,2,3
16,53,5,0,1,0,0,0,1,2,3
16,53,5,0,1,0,0,0,1,2,3
16,53,5,0,1,0,0,0,1,2,3
16,53,5,0,1,0,0,0,1,2,3
16,53,5,0,1,0,0,0,1,2,3
16,54,5,0,1,0,0,0,1,2,3
16,54,5,0,1,0,0,0,1,2,3
16,54,5,0,1,0,0,0,1,2,3
16,54,5,0,1,0,0,0,1,2,3
16,54,5,0,1,0,0,0,1,2,3
16,54,5,0,1,0,0,0,1,2,3
16,55,5,0,2,0,0,0,1,2,3
16,55,5,0,2,0,0,0,1,2,3
16,55,5,0,2,0,0,0,1,2,3
16,55,5,0,2,0,0,0,1,2,3
16,55,5,0,2,0,0,0,1,2,3
16,55,5,0,2,0,0,0,1,2,3
16,56,5,0,1,0,0,0,1,2,3
16,56,5,0,1,0,0,0,1,2,3
16,56,5,0,1,0,0,0,1,2,3
16,56,5,0,1,0,0,0,1,2,3
16,56,5,0,1,0,0,0,1,2,3
16,56,5,0,1,0,0,0,1,2,3
16,57,5,0,1,0,0,0,1,2,3
16,57,5,0,1,0,0,0,1,2,3
16,57,5,0,1,0,0,0,1,2,3
16,57,5,0,1,0,0,0,1,2,3
16,57,5,0,1,0,0,0,1,2,3
16,57,5,0,1,0,0,0,1,2,3
16,58,5,0,1,0,0,0,1,2,3
16,58,5,0,1,0,0,0,1,2,3
16,58,5,0,1,0,0,0,1,2,3
16,58,5,0,1,0,0,0,1,2,3
16,58,5,0,1,0,0,0,1,2,3
16,58,5,0,1,0,0,0,1,2,3
16,59,5,0,1,0,0,0,1,2,3
16,59,5,0,1,0,0,0,1,2,3
16,59,5,0,1,0,0,0,1,2,3
16,59,5,0,1,0,0,0,1,2,3
16,59,5,0,1,0,0,0,1,2,3
16,59,5,0,1,0,0,0,1,2,3
17,0,5,0,1,0,0,0,1,2,3
17,0,5,0,1,0,0,0,1,2,3
17,0,5,0,1,0,0,0,1,2,3
17,0,5,0,2,0,0,0,1,2,3
17,0,5,0,2,0,0,0,1,2,3
17,0,5,0,2,0,0,0,1,2,3
17,1,5,0,1,0,0,0,1,2,3
17,1,5,0,1,0,0,0,1,2,3
17,1,5,0,1,0,0,0,1,2,3
17,1,5,0,1,0,0,0,1,2,3
17,1,5,0,1,0,0,0,1,2,3
17,1,5,0,1,0,0,0,1,2,3
17,2,5,0,1,0,0,0,1,2,3
17,2,5,0,1,0,0,0,1,2,3
17,2,5,0,1,0,0,0,1,2,3
17,2,5,0,1,0,0,0,1,2,3
17,2,5,0,1,0,0,0,1,2,3
17,2,5,0,1,0,0,0,1,2,3
17,3,5,0,1,0,0,0,1,2,3
17,3,5,0,1,0,0,0,1,2,3
17,3,5,0,1,0,0,0,1,2,3
17,3,5,0,2,0,0,0,1,2,3
17,3,5,0,2,0,0,0,1,2,3
17,3,5,0,2,0,0,0,1,2,3
17,4,5,0,1,0,0,0,1,2,3
17,4,5,0,1,0,0,0,1,2,3
17,4,5,0,1,0,0,0,1,2,3
17,4,5,0,1,0,0,0,1,2,3
17,4,5,0,1,0,0,0,1,2,3
17,4,5,0,1,0,0,0,1,2,3
17,5,5,0,2,0,0,0,1,2,3
17,5,5,0,2,0,0,0,1,2,3
17,5,5,0,2,0,0,0,1,2,3
17,5,5,0,1,0,0,0,1,2,3
17,5,5,0,1,0,0,0,1,2,3
17,5,5,0,1,0,0,0,1,2,3
17,6,5,0,1,0,0,0,1,2,3
17,6,5,0,1,0,0,0,1,2,3
17,6,5,0,1,0,0,0,1,2,3
17,6,5,0,1,0,0,0,1,2,3
17,6,5,0,1,0,0,0,1,2,3
17,6,5,0,1,0,0,0,1,2,3
17,7,5,0,1,0,0,0,1,2,3
17,7,5,0,1,0,0,0,1,2,3
17,7,5,0,1,0,0,0,1,2,3
17,7,5,0,1,0,0,0,1,2,3
17,7,5,0,1,0,0,0,1,2,3
17,7,5,0,1,0,0,0,1,2,3
17,8,5,0,1,0,0,0,1,2,3
17,8,5,0,1,0,0,0,1,2,3
17,8,5,0,1,0,0,0,1,2,3
17,8,5,0,2,0,0,0,1,2,3
17,8,5,0,2,0,0,0,1,2,3
17,8,5,0,2,0,0,0,1,2,3
17,9,5,0,1,0,0,0,1,2,3
17,9,5,0,1,0,0,0,1,2,3
17,9,5,0,1,0,0,0,1,2,3
17,9,5,0,1,0,0,0,1,2,3
17,9,5,0,1,0,0,0,1,2,3
17,9,5,0,1,0,0,0,1,2,3
17,10,5,0,1,0,0,0,1,2,3
17,10,5,0,1,0,0,0,1,2,3
17,10,5,0,1,0,0,0,1,2,3
17,10,5,0,1,0,0,0,1,2,3
17,10,5,0,1,0,0,0,1,2,3
17,10,5,0,1,0,0,0,1,2,3
17,11,5,0,1,0,0,0,1,2,3
17,11,5,0,1,0,0,0,1,2,3
17,11,5,0,1,0,0,0,1,2,3
17,11,5,0,1,0,0,0,1,2,3
17,11,5,0,1,0,0,0,1,2,3
17,11,5,0,1,0,0,0,1,2,3
17,12,5,0,1,0,0,0,1,2,3
17,12,5,0,1,0,0,0,1,2,3
17,12,5,0,1,0,0,0,1,2,3
17,12,5,0,1,0,0,0,1,2,3
17,12,5,0,1,0,0,0,1,2,3
17,12,5,0,1,0,0,0,1,2,3
17,13,5,0,1,0,0,0,1,2,3
17,13,5,0,1,0,0,0,1,2,3
17,13,5,0,1,0,0,0,1,2,3
17,13,5,0,1,0,0,0,1,2,3
17,13,5,0,1,0,0,0,1,2,3
17,13,5,0,1,0,0,0,1,2,3
17,14,5,0,1,0,0,0,1,2,3
17,14,5,0,1,0,0,0,1,2,3
17,14,5,0,1,0,0,0,1,2,3
17,14,5,0,1,0,0,0,1,2,3
17,14,5,0,1,0,0,0,1,2,3
17,14,5,0,1,0,0,0,1,2,3
17,15,5,0,1,0,0,0,1,2,3
17,15,5,0,1,0,0,0,1,2,3
17,15,5,0,1,0,0,0,1,2,3
17,15,5,0,1,0,0,0,1,2,3
17,15,5,0,1,0,0,0,1,2,3
17,15,5,0,1,0,0,0,1,2,3
17,16,5,0,1,0,0,0,1,2,3
17,16,5,0,1,0,0,0,1,2,3
17,16,5,0,1,0,0,0,1,2,3
17,16,5,0,1,0,0,0,1,2,3
17,16,5,0,1,0,0,0,1,2,3
17,16,5,0,1,0,0,0,1,2,3
17,17,5,0,2,0,0,0,1,2,3
17,17,5,0,2,0,0,0,1,2,3
17,17,5,0,2,0,0,0,1,2,3
17,17,5,0,1,0,0,0,1,2,3
17,17,5,0,1,0,0,0,1,2,3
17,17,5,0,1,0,0,0,1,2,3
17,18,5,0,2,0,0,0,1,2,3
17,18,5,0,2,0,0,0,1,2,3
17,18,5,0,2,0,0,0,1,2,3
17,18,5,0,1,0,0,0,1,2,3
17,18,5,0,1,0,0,0,1,2,3
17,18,5,0,1,0,0,0,1,2,3
17,19,5,0,1,0,0,0,1,2,3
17,19,5,0,1,0,0,0,1,2,3
17,19,5,0,1,0,0,0,1,2,3
17,19,5,0,1,0,0,0,1,2,3
17,19,5,0,1,0,0,0,1,2,3
17,19,5,0,1,0,0,0,1,2,3
17,20,5,0,1,0,0,0,1,2,3
17,20,5,0,1,0,0,0,1,2,3
17,20,5,0,1,0,0,0,1,2,3
17,20,5,0,1,0,0,0,1,2,3
17,20,5,0,1,0,0,0,1,2,3
17,20,5,0,1,0,0,0,1,2,3
17,21,5,0,2,0,0,0,1,2,3
17,21,5,0,2,0,0,0,1,2,3
17,21,5,0,2,0,0,0,1,2,3
17,21,5,0,1,0,0,0,1,2,3
17,21,5,0,1,0,0,0,1,2,3
17,21,5,0,1,0,0,0,1,2,3
17,22,5,0,2,0,0,0,1,2,3
17,22,5,0,2,0,0,0,1,2,3
17,22,5,0,2,0,0,0,1,2,3
17,22,5,0,1,0,0,0,1,2,3
17,22,5,0,1,0,0,0,1,2,3
17,22,5,0,1,0,0,0,1,2,3
17,23,5,0,1,0,0,0,1,2,3
17,23,5,0,1,0,0,0,1,2,3
17,23,5,0,1,0,0,0,1,2,3
17,23,5,0,1,0,0,0,1,2,3
17,23,5,0,1,0,0,0,1,2,3
17,23,5,0,1,0,0,0,1,2,3
17,24,5,0,2,0,0,0,1,2,3
17,24,5,0,2,0,0,0,1,2,3
17,24,5,0,2,0,0,0,1,2,3
17,24,5,0,1,0,0,0,1,2,3
17,24,5,0,1,0,0,0,1,2,3
17,24,5,0,1,0,0,0,1,2,3
17,25,5,0,1,0,0,0,1,2,3
17,25,5,0,1,0,0,0,1,2,3
17,25,5,0,1,0,0,0,1,2,3
17,25,5,0,1,0,0,0,1,2,3
17,25,5,0,1,0,0,0,1,2,3
17,25,5,0,1,0,0,0,1,2,3
17,26,5,0,2,0,0,0,1,2,3
17,26,5,0,2,0,0,0,1,2,3
17,26,5,0,2,0,0,0,1,2,3
17,26,5,0,1,0,0,0,1,2,3
17,26,5,0,1,0,0,0,1,2,3
17,26,5,0,1,0,0,0,1,2,3
17,27,5,0,1,0,0,0,1,2,3
17,27,5,0,1,0,0,0,1,2,3
17,27,5,0,1,0,0,0,1,2,3
17,27,5,0,1,0,0,0,1,2,3
17,27,5,0,1,0,0,0,1,2,3
17,27,5,0,1,0,0,0,1,2,3
17,28,5,0,1,0,0,0,1,2,3
17,28,5,0,1,0,0,0,1,2,3
17,28,5,0,1,0,0,0,1,2,3
17,28,5,0,2,0,0,0,1,2,3
17,28,5,0,2,0,0,0,1,2,3
17,28,5,0,2,0,0,0,1,2,3
17,29,5,0,1,0,0,0,1,2,3
17,29,5,0,1,0,0,0,1,2,3
17,29,5,0,1,0,0,0,1,2,3
17,29,5,0,1,0,0,0,1,2,3
17,29,5,0,1,0,0,0,1,2,3
17,29,5,0,1,0,0,0,1,2,3
17,30,5,0,2,0,0,0,1,2,3
17,30,5,0,2,0,0,0,1,2,3
17,30,5,0,2,0,0,0,1,2,3
17,30,5,0,1,0,0,0,1,2,3
17,30,5,0,1,0,0,0,1,2,3
17,30,5,0,1,0,0,0,1,2,3
17,31,5,0,2,0,0,0,1,2,3
17,31,5,0,2,0,0,0,1,2,3
17,31,5,0,2,0,0,0,1,2,3
17,31,5,0,2,0,0,0,1,2,3
17,31,5,0,2,0,0,0,1,2,3
17,31,5,0,2,0,0,0,1,2,3
17,32,5,0,1,0,0,0,1,2,3
17,32,5,0,1,0,0,0,1,2,3
17,32,5,0,1,0,0,0,1,2,3
17,32,5,0,1,0,0,0,1,2,3
17,32,5,0,1,0,0,0,1,2,3
17,32,5,0,1,0,0,0,1,2,3
17,33,5,0,2,0,0,0,1,2,3
17,33,5,0,2,0,0,0,1,2,3
17,33,5,0,2,0,0,0,1,2,3
17,33,5,0,1,0,0,0,1,2,3
17,33,5,0,1,0,0,0,1,2,3
17,33,5,0,1,0,0,0,1,2,3
17,34,5,0,1,0,0,0,1,2,3
17,34,5,0,1,0,0,0,1,2,3
17,34,5,0,1,0,0,0,1,2,3
17,34,5,0,1,0,0,0,1,2,3
17,34,5,0,1,0,0,0,1,2,3
17,34,5,0,1,0,0,0,1,2,3
17,35,5,0,1,0,0,0,1,2,3
17,35,5,0,1,0,0,0,1,2,3
17,35,5,0,1,0,0,0,1,2,3
17,35,5,0,1,0,0,0,1,2,3
17,35,5,0,1,0,0,0,1,2,3
17,35,5,0,1,0,0,0,1,2,3
17,36,5,10,1,1,1,0,1,2,3
17,36,5,10,1,1,1,0,1,2,3
17,36,5,10,1,1,1,0,1,2,3
17,36,5,10,2,1,1,0,1,2,3
17,36,5,10,2,1,1,0,1,2,3
17,36,5,10,2,1,1,0,1,2,3
17,37,5,10,2,1,1,0,1,2,3
17,37,5,10,2,1,1,0,1,2,3
17,37,5,10,2,1,1,0,1,2,3
17,37,5,10,1,1,1,0,1,2,3
17,37,5,10,1,1,1,0,1,2,3
17,37,5,10,1,1,1,0,1,2,3
17,38,5,10,1,1,1,0,1,2,3
17,38,5,10,1,1,1,0,1,2,3
17,38,5,10,1,1,1,0,1,2,3
17,38,5,10,1,1,1,0,1,2,3
17,38,5,10,1,1,1,0,1,2,3
17,38,5,10,1,1,1,0,1,2,3
17,39,5,10,1,1,1,0,1,2,3
17,39,5,10,1,1,1,0,1,2,3
17,39,5,10,1,1,1,0,1,2,3
17,39,5,10,1,1,1,0,1,2,3
17,39,5,10,1,1,1,0,1,2,3
17,39,5,10,1,1,1,0,1,2,3
17,40,5,10,1,1,1,0,1,2,3
17,40,5,10,1,1,1,0,1,2,3
17,40,5,10,1,1,1,0,1,2,3
17,40,5,10,1,1,1,0,1,2,3
17,40,5,10,1,1,1,0,1,2,3
17,40,5,10,1,1,1,0,1,2,3
17,41,5,0,1,0,0,0,1,2,3
17,41,5,0,1,0,0,0,1,2,3
17,41,5,0,1,0,0,0,1,2,3
17,41,5,0,2,0,0,0,1,2,3
17,41,5,0,2,0,0,0,1,2,3
17,41,5,0,2,0,0,0,1,2,3
17,42,5,0,2,0,0,0,1,2,3
17,42,5,0,2,0,0,0,1,2,3
17,42,5,0,2,0,0,0,1,2,3
17,42,5,0,1,0,0,0,1,2,3
17,42,5,0,1,0,0,0,1,2,3
17,42,5,0,1,0,0,0,1,2,3
17,43,5,0,1,0,0,0,1,2,3
17,43,5,0,1,0,0,0,1,2,3
17,43,5,0,1,0,0,0,1,2,3
17,43,5,0,1,0,0,0,1,2,3
17,43,5,0,1,0,0,0,1,2,3
17,43,5,0,1,0,0,0,1,2,3
17,44,5,0,1,0,0,0,1,2,3
17,44,5,0,1,0,0,0,1,2,3
17,44,5,0,1,0,0,0,1,2,3
17,44,5,0,1,0,0,0,1,2,3
17,44,5,0,1,0,0,0,1,2,3
17,44,5,0,1,0,0,0,1,2,3
17,45,5,0,1,0,0,0,1,2,3
17,45,5,0,1,0,0,0,1,2,3
17,45,5,0,1,0,0,0,1,2,3
17,45,5,0,1,0,0,0,1,2,3
17,45,5,0,1,0,0,0,1,2,3
17,45,5,0,1,0,0,0,1,2,3
17,46,5,0,1,0,0,0,1,2,3
17,46,5,0,1,0,0,0,1,2,3
17,46,5,0,1,0,0,0,1,2,3
17,46,5,0,1,0,0,0,1,2,3
17,46,5,0,1,0,0,0,1,2,3
17,46,5,0,1,0,0,0,1,2,3
17,47,5,0,1,0,0,0,1,2,3
17,47,5,0,1,0,0,0,1,2,3
17,47,5,0,1,0,0,0,1,2,3
17,47,5,0,1,0,0,0,1,2,3
17,47,5,0,1,0,0,0,1,2,3
17,47,5,0,1,0,0,0,1,2,3
17,48,5,0,1,0,0,0,1,2,3
17,48,5,0,1,0,0,0,1,2,3
17,48,5,0,1,0,0,0,1,2,3
17,48,5,0,2,0,0,0,1,2,3
17,48,5,0,2,0,0,0,1,2,3
17,48,5,0,2,0,0,0,1,2,3
17,49,5,0,1,0,0,0,1,2,3
17,49,5,0,1,0,0,0,1,2,3
17,49,5,0,1,0,0,0,1,2,3
17,49,5,0,1,0,0,0,1,2,3
17,49,5,0,1,0,0,0,1,2,3
17,49,5,0,1,0,0,0,1,2,3
17,50,5,0,1,0,0,0,1,2,3
17,50,5,0,1,0,0,0,1,2,3
17,50,5,0,1,0,0,0,1,2,3
17,50,5,0,2,0,0,0,1,2,3
17,50,5,0,2,0,0,0,1,2,3
17,50,5,0,2,0,0,0,1,2,3
17,51,5,0,2,0,0,0,1,2,3
17,51,5,0,2,0,0,0,1,2,3
17,51,5,0,2,0,0,0,1,2,3
17,51,5,0,1,0,0,0,1,2,3
17,51,5,0,1,0,0,0,1,2,3
17,51,5,0,1,0,0,0,1,2,3
17,52,5,0,1,0,0,0,1,2,3
17,52,5,0,1,0,0,0,1,2,3
17,52,5,0,1,0,0,0,1,2,3
17,52,5,0,1,0,0,0,1,2,3
17,52,5,0,1,0,0,0,1,2,3
17,52,5,0,1,0,0,0,1,2,3
17,53,5,0,1,0,0,0,1,2,3
17,53,5,0,1,0,0,0,1,2,3
17,53,5,0,1,0,0,0,1,2,3
17,53,5,0,1,0,0,0,1,2,3
17,53,5,0,1,0,0,0,1,2,3
17,53,5,0,1,0,0,0,1,2,3
17,54,5,0,1,0,0,0,1,2,3
17,54,5,0,1,0,0,0,1,2,3
17,54,5,0,1,0,0,0,1,2,3
17,54,5,0,2,0,0,0,1,2,3
17,54,5,0,2,0,0,0,1,2,3
17,54,5,0,2,0,0,0,1,2,3
17,55,5,0,1,0,0,0,1,2,3
17,55,5,0,1,0,0,0,1,2,3
17,55,5,0,1,0,0,0,1,2,3
17,55,5,0,1,0,0,0,1,2,3
17,55,5,0,1,0,0,0,1,2,3
17,55,5,0,1,0,0,0,1,2,3
17,56,5,0,1,0,0,0,1,2,3
17,56,5,0,1,0,0,0,1,2,3
17,56,5,0,1,0,0,0,1,2,3
17,56,5,0,2,0,0,0,1,2,3
17,56,5,0,2,0,0,0,1,2,3
17,56,5,0,2,0,0,0,1,2,3
17,57,5,0,1,0,0,0,1,2,3
17,57,5,0,1,0,0,0,1,2,3
17,57,5,0,1,0,0,0,1,2,3
17,57,5,0,1,0,0,0,1,2,3
17,57,5,0,1,0,0,0,1,2,3
17,57,5,0,1,0,0,0,1,2,3
17,58,5,0,1,0,0,0,1,2,3
17,58,5,0,1,0,0,0,1,2,3
17,58,5,0,1,0,0,0,1,2,3
17,58,5,0,1,0,0,0,1,2,3
17,58,5,0,1,0,0,0,1,2,3
17,58,5,0,1,0,0,0,1,2,3
17,59,5,0,1,0,0,0,1,2,3
17,59,5,0,1,0,0,0,1,2,3
17,59,5,0,1,0,0,0,1,2,3
17,59,5,0,1,0,0,0,1,2,3
17,59,5,0,1,0,0,0,1,2,3
17,59,5,0,1,0,0,0,1,2,3
18,0,5,0,1,0,0,0,1,1,1
18,0,5,0,1,0,0,0,1,1,1
18,0,5,0,1,0,0,0,1,1,1
18,0,5,0,1,0,0,0,1,1,1
18,0,5,0,1,0,0,0,1,1,1
18,0,5,0,1,0,0,0,1,1,1
18,1,5,0,1,0,0,0,1,1,1
18,1,5,0,1,0,0,0,1,1,1
18,1,5,0,1,0,0,0,1,1,1
18,1,5,0,1,0,0,0,1,1,1
18,1,5,0,1,0,0,0,1,1,1
18,1,5,0,1,0,0,0,1,1,1
18,2,5,0,1,0,0,0,1,1,1
18,2,5,0,1,0,0,0,1,1,1
18,2,5,0,1,0,0,0,1,1,1
18,2,5,0,1,0,0,0,1,1,1
18,2,5,0,1,0,0,0,1,1,1
18,2,5,0,1,0,0,0,1,1,1
18,3,5,0,1,0,0,0,1,1,1
18,3,5,0,1,0,0,0,1,1,1
18,3,5,0,1,0,0,0,1,1,1
18,3,5,0,1,0,0,0,1,1,1
18,3,5,0,1,0,0,0,1,1,1
18,3,5,0,1,0,0,0,1,1,1
18,4,5,0,2,0,0,0,1,1,1
18,4,5,0,2,0,0,0,1,1,1
18,4,5,0,2,0,0,0,1,1,1
18,4,5,0,1,0,0,0,1,1,1
18,4,5,0,1,0,0,0,1,1,1
18,4,5,0,1,0,0,0,1,1,1
18,5,5,0,1,0,0,0,1,1,1
18,5,5,0,1,0,0,0,1,1,1
18,5,5,0,1,0,0,0,1,1,1
18,5,5,0,1,0,0,0,1,1,1
18,5,5,0,1,0,0,0,1,1,1
18,5,5,0,1,0,0,0,1,1,1
18,6,5,0,1,0,0,0,1,1,1
18,6,5,0,1,0,0,0,1,1,1
18,6,5,0,1,0,0,0,1,1,1
18,6,5,0,1,0,0,0,1,1,1
18,6,5,0,1,0,0,0,1,1,1
18,6,5,0,1,0,0,0,1,1,1
18,7,5,0,1,0,0,0,1,1,1
18,7,5,0,1,0,0,0,1,1,1
18,7,5,0,1,0,0,0,1,1,1
18,7,5,0,1,0,0,0,1,1,1
18,7,5,0,1,0,0,0,1,1,1
18,7,5,0,1,0,0,0,1,1,1
18,8,5,0,2,0,0,0,1,1,1
18,8,5,0,2,0,0,0,1,1,1
18,8,5,0,2,0,0,0,1,1,1
18,8,5,0,1,0,0,0,1,1,1
18,8,5,0,1,0,0,0,1,1,1
18,8,5,0,1,0,0,0,1,1,1
